Case,X,Y,Z,a,v,index
35,-0.4236917,1.379919,0.5248594,0
35,-0.3510343,1.262049,0.5147719,1
35,-0.3361703,1.401426,0.4884852,2
35,-0.2401728,1.387114,0.4839265,3
35,-0.2411543,1.5293,0.4033479,4
35,-0.3230801,1.584775,0.4328603,5
35,-0.3627274,1.492598,0.4004023,6
35,-0.4580184,1.515637,0.6366893,7
35,-0.1536907,1.287405,0.5143569,8
35,-0.05333394,1.303264,0.6557418,9
35,-0.05583203,1.143731,0.454527,10
35,-0.07240149,1.501744,0.6477938,11
35,-0.1364601,1.570014,0.5196805,12
35,-0.471402,1.3013,0.4023245,13
35,0.02413112,1.492545,0.5945546,14
35,-0.1672006,1.120064,0.6373669,15
35,0.1189915,1.497894,0.4953848,16
35,0.2345369,1.550643,0.4276849,17
35,0.3629864,1.469936,0.501251,18
35,0.1232017,1.228761,0.4162814,19
35,0.2808809,1.369057,0.4021402,20
35,0.08693916,1.057127,0.5090532,21
35,-0.4637375,1.189993,0.6711076,22
35,-0.1352412,0.9581932,0.422435,23
35,0.3867007,1.30795,0.4668612,24
35,-0.009540647,1.581754,0.4285336,25
35,0.3399487,1.200396,0.5014582,26
35,0.2704908,1.461383,0.4021521,27
35,0.4069086,1.589145,0.6346744,28
35,-0.04334083,0.9708633,0.4318618,29
35,0.2017173,1.167466,0.4445666,30
35,-0.007267088,0.871531,0.6139138,31
35,-0.2159352,0.9983559,0.4670287,32
35,0.09386945,1.591269,0.4220095,33
35,0.02137649,1.193545,0.4676026,34
35,-0.4985571,1.030431,0.4445595,35
35,-0.4144136,0.9731382,0.6265287,36
35,0.0853501,0.9439493,0.3927265,37
35,0.4943095,1.555588,0.4466025,38
35,0.4562805,1.378667,0.4685505,39
35,-0.270602,0.8584629,0.5170303,40
35,0.2002844,0.9856838,0.4533111,41
35,0.4247269,1.155584,0.4810295,42
35,-0.1098399,0.7017295,0.4990785,43
35,-0.3872759,1.125813,0.5333782,44
35,-0.3302666,0.927451,0.4265623,45
35,-0.2691538,0.6720788,0.6610137,46
35,-0.3409866,1.028156,0.4727644,47
35,0.006391108,0.7155195,0.4100652,48
35,0.008321166,0.6248311,0.456537,49
35,0.4186081,1.051881,0.5827864,50
35,0.1393548,0.6704996,0.4640084,51
35,0.288992,0.7344834,0.4672295,52
35,-0.09754995,1.06045,0.5269914,53
35,0.3994049,0.9462279,0.5483352,54
35,0.3050218,0.9214715,0.4708903,55
35,-0.3435917,0.8035582,0.5525337,56
35,0.3695582,0.8021809,0.5237096,57
35,-0.3611657,0.6928428,0.4190576,58
35,-0.4740769,0.823333,0.6709266,59
35,-0.491163,0.6561128,0.5010769,60
35,-0.1638312,0.6028852,0.6108588,61
35,0.207973,0.606837,0.4435361,62
35,0.3568868,0.6285788,0.5197683,63
35,0.4701678,0.8865024,0.4783438,64
35,0.4807681,0.7374817,0.6833215,65
35,0.4945419,0.629858,0.4351997,66
35,0.1833881,0.7634553,0.5000099,67
