Case,X,Y,Z,a,v,index
42,0.3701242,1.182277,0.5241671,0
42,0.4444676,0.9063593,0.3961898,1
42,0.4464175,0.7760707,0.6087098,2
42,0.4508157,1.055449,0.5250236,3
42,0.3671234,0.7092783,0.5296947,4
42,0.4833163,0.6515536,0.5406858,5
42,0.2784894,0.7650559,0.6382673,6
42,0.3980064,0.6140435,0.5057644,7
42,0.3440878,0.8480085,0.3933768,8
42,0.282422,0.647531,0.3939904,9
42,0.1961098,0.7117429,0.4407689,10
42,0.4660882,1.20957,0.397148,11
42,0.08959901,0.9824455,0.6010137,12
42,0.3844547,0.9908252,0.5494367,13
42,0.1337953,0.6122114,0.5450501,14
42,0.009563386,0.6574029,0.4417176,15
42,0.1806495,1.140012,0.6000528,16
42,0.03207695,0.881165,0.4742188,17
42,0.2033603,1.012025,0.5033608,18
42,0.03188789,1.153444,0.4430027,19
42,0.37257,1.357161,0.6236495,20
42,-0.12775,0.9879413,0.518787,21
42,-0.09095055,0.6862608,0.3967995,22
42,-0.1839049,0.7346189,0.3998086,23
42,-0.09615824,1.255751,0.5040064,24
42,0.308668,1.443402,0.5119011,25
42,-0.0161126,1.042437,0.6646746,26
42,0.1031228,1.266988,0.4939642,27
42,-0.002684087,1.330394,0.4006082,28
42,0.2113459,1.442386,0.4354447,29
42,-0.1159263,1.124254,0.6132817,30
42,-0.1477376,0.6067415,0.5152813,31
42,-0.3200582,0.815388,0.4120201,32
42,-0.3080754,0.7189139,0.6591259,33
42,-0.2495917,0.634572,0.5065018,34
42,0.09215504,0.7038483,0.4889221,35
42,-0.1917458,1.211375,0.5210869,36
42,0.4096038,1.463017,0.5521291,37
42,0.4819146,1.322052,0.5374731,38
42,0.3888232,1.588351,0.5273167,39
42,0.203669,1.573551,0.4346182,40
42,-0.4039194,0.6580697,0.4135729,41
42,0.09507221,1.469456,0.6068945,42
42,-0.02443889,1.455598,0.5222579,43
42,-0.4470902,0.8394509,0.6179193,44
42,-0.3998196,0.7513408,0.4636961,45
42,-0.1451267,1.480111,0.4635941,46
42,-0.380179,1.127614,0.447483,47
42,-0.4805922,0.9823921,0.635805,48
42,-0.4944677,0.7246354,0.5173329,49
42,-0.28488,1.349129,0.5996155,50
42,-0.4280325,1.26663,0.4952958,51
42,-0.2887229,1.445024,0.3943824,52
42,-0.4770563,1.109232,0.4923022,53
42,-0.3801252,1.49747,0.4877017,54
42,0.3036092,1.553356,0.4986695,55
42,-0.3947157,1.015061,0.4177511,56
42,-0.3955244,1.37256,0.4811469,57
42,-0.2868976,1.575961,0.4181522,58
42,0.08557433,1.573303,0.5756873,59
42,0.4675968,1.544808,0.6334901,60
42,-0.4768232,1.415926,0.5364149,61
42,-0.4756763,1.589185,0.5224872,62
42,-0.491528,0.6267601,0.5016302,63
42,-0.1375423,1.598808,0.5199915,64
42,-0.006308049,1.573166,0.539927,65
